event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),city,campaign_name,start_date,end_date,product_name,category,cluster
fad26a,STCHE-3,CAMP_DIW_01,P01,172,1,369,546,1,0,315,321,Atliq_Masoor_Dal (1KG),1,1
26a18a,STVSK-3,CAMP_SAN_01,P15,3000,3,109,192,9,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
d3d574,STMLR-2,CAMP_SAN_01,P08,1190,4,16,63,5,1,374,380,Atliq_Double_Bedsheet_set,3,0
0edad5,STTRV-1,CAMP_SAN_01,P13,350,4,51,205,7,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
46ee5a,STCBE-3,CAMP_DIW_01,P04,290,0,246,214,2,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
9d3d1f,STCHE-6,CAMP_SAN_01,P15,3000,3,147,320,1,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
caa1e1,STCHE-5,CAMP_SAN_01,P03,200,4,432,1736,1,1,374,380,Atliq_Suflower_Oil (1L),1,2
7d9576,STBLR-7,CAMP_SAN_01,P15,3000,3,120,345,0,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
59f792,STCHE-4,CAMP_DIW_01,P15,3000,3,448,1545,1,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
86206,STHYD-1,CAMP_SAN_01,P14,1020,4,102,279,3,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
457639,STCHE-4,CAMP_SAN_01,P08,1190,4,54,222,1,1,374,380,Atliq_Double_Bedsheet_set,3,0
5f18fc,STVJD-1,CAMP_SAN_01,P10,50,0,18,13,8,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
2fe921,STCHE-0,CAMP_SAN_01,P05,55,0,25,21,1,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
5760fd,STCBE-1,CAMP_SAN_01,P13,350,4,87,346,2,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
715baf,STHYD-3,CAMP_DIW_01,P13,350,4,82,239,3,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
d04bc1,STCBE-0,CAMP_SAN_01,P09,90,0,49,46,2,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
269cec,STBLR-6,CAMP_SAN_01,P02,860,1,532,813,0,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
41dc33,STHYD-1,CAMP_SAN_01,P10,50,0,36,29,3,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
420258,STVSK-3,CAMP_SAN_01,P14,1020,4,54,137,9,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
005c46,STCBE-2,CAMP_SAN_01,P05,55,0,18,15,2,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
642b50,STMYS-1,CAMP_DIW_01,P14,1020,4,36,145,6,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
93118f,STVSK-0,CAMP_SAN_01,P03,200,4,261,1041,9,1,374,380,Atliq_Suflower_Oil (1L),1,2
5e0a8c,STBLR-5,CAMP_SAN_01,P12,62,2,55,77,0,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
8ba5a1,STBLR-6,CAMP_DIW_01,P09,110,2,84,131,0,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
eb967c,STMYS-1,CAMP_SAN_01,P15,3000,3,133,383,6,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
726ac4,STBLR-5,CAMP_SAN_01,P04,370,4,454,1756,0,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
f8b6ac,STCHE-4,CAMP_DIW_01,P02,860,1,400,580,1,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
a83e09,STMDU-3,CAMP_SAN_01,P07,300,4,22,88,4,1,374,380,Atliq_Curtains,3,0
417902,STMDU-0,CAMP_DIW_01,P08,1190,4,29,116,4,0,315,321,Atliq_Double_Bedsheet_set,3,1
3100ef,STBLR-5,CAMP_SAN_01,P09,90,0,67,56,0,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
20da13,STBLR-4,CAMP_SAN_01,P07,300,4,48,185,0,1,374,380,Atliq_Curtains,3,0
380a4f,STCHE-1,CAMP_DIW_01,P08,1190,4,45,137,1,0,315,321,Atliq_Double_Bedsheet_set,3,1
8c13bb,STBLR-5,CAMP_DIW_01,P08,1190,4,47,159,0,0,315,321,Atliq_Double_Bedsheet_set,3,1
d70dcb,STCBE-4,CAMP_SAN_01,P15,3000,3,90,146,2,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
367337,STCHE-6,CAMP_SAN_01,P09,90,0,81,60,1,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
ff3c54,STCHE-3,CAMP_SAN_01,P05,55,0,24,19,1,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
bae5cb,STVSK-3,CAMP_SAN_01,P11,190,2,34,39,9,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
23ef05,STVSK-0,CAMP_DIW_01,P12,62,2,78,121,9,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
49057f,STHYD-0,CAMP_SAN_01,P15,3000,3,121,274,3,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
f3de30,STMLR-1,CAMP_SAN_01,P12,62,2,31,45,5,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
ac0b1c,STMYS-3,CAMP_SAN_01,P14,1020,4,78,331,6,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
75c3a0,STBLR-0,CAMP_DIW_01,P13,350,4,73,282,0,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
5715c0,STVSK-1,CAMP_SAN_01,P12,62,2,46,66,9,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
e5db3d,STCBE-0,CAMP_DIW_01,P08,1190,4,29,98,2,0,315,321,Atliq_Double_Bedsheet_set,3,1
ef61c6,STHYD-2,CAMP_SAN_01,P07,300,4,48,188,3,1,374,380,Atliq_Curtains,3,0
0eb526,STMLR-0,CAMP_DIW_01,P07,300,4,38,113,5,0,315,321,Atliq_Curtains,3,1
eb8939,STBLR-9,CAMP_DIW_01,P06,415,0,91,89,0,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
316cd1,STMYS-2,CAMP_SAN_01,P07,300,4,45,122,6,1,374,380,Atliq_Curtains,3,0
5a94d6,STVSK-0,CAMP_DIW_01,P06,415,0,64,58,9,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
ff8f10,STMDU-0,CAMP_SAN_01,P11,190,2,34,47,4,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
9ff8d2,STBLR-1,CAMP_DIW_01,P06,415,0,87,82,0,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
0c0926,STMDU-3,CAMP_DIW_01,P08,1190,4,26,91,4,0,315,321,Atliq_Double_Bedsheet_set,3,1
252235,STHYD-4,CAMP_DIW_01,P07,300,4,64,223,3,0,315,321,Atliq_Curtains,3,1
41d6bd,STCHE-1,CAMP_SAN_01,P03,200,4,424,1127,1,1,374,380,Atliq_Suflower_Oil (1L),1,2
73c8f5,STVSK-3,CAMP_DIW_01,P01,172,1,229,293,9,0,315,321,Atliq_Masoor_Dal (1KG),1,1
1f0eaf,STBLR-6,CAMP_SAN_01,P15,3000,3,147,385,0,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
bb62b3,STHYD-6,CAMP_SAN_01,P03,200,4,378,1459,3,1,374,380,Atliq_Suflower_Oil (1L),1,2
6c43b6,STMLR-1,CAMP_DIW_01,P07,300,4,29,97,5,0,315,321,Atliq_Curtains,3,1
86ec8d,STMDU-3,CAMP_SAN_01,P04,370,4,303,1172,4,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
35463c,STCBE-0,CAMP_DIW_01,P04,290,0,211,202,2,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
95f061,STMYS-3,CAMP_SAN_01,P15,3000,3,160,443,6,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
693b77,STMLR-0,CAMP_DIW_01,P12,62,2,70,88,5,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
4ca50a,STHYD-3,CAMP_DIW_01,P08,1190,4,50,156,3,0,315,321,Atliq_Double_Bedsheet_set,3,1
01b425,STMYS-3,CAMP_DIW_01,P09,110,2,68,76,6,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
d3d442,STBLR-5,CAMP_SAN_01,P15,3000,3,166,396,0,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
b17f27,STCBE-0,CAMP_DIW_01,P06,415,0,59,56,2,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
be6ab1,STCHE-4,CAMP_SAN_01,P09,90,0,73,60,1,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
cf0ccd,STVSK-1,CAMP_DIW_01,P08,1190,4,35,117,9,0,315,321,Atliq_Double_Bedsheet_set,3,1
d7798b,STMYS-2,CAMP_SAN_01,P02,860,1,484,677,6,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
e93b62,STCHE-2,CAMP_SAN_01,P04,370,4,513,2067,1,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
65f085,STCHE-4,CAMP_SAN_01,P12,62,2,60,87,1,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
39d354,STMYS-0,CAMP_DIW_01,P06,415,0,57,49,6,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
90f2d8,STMDU-2,CAMP_DIW_01,P10,65,2,61,71,4,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
d04c7f,STBLR-9,CAMP_SAN_01,P07,300,4,40,159,0,1,374,380,Atliq_Curtains,3,0
7b51be,STCHE-5,CAMP_SAN_01,P04,370,4,403,1587,1,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
68c31e,STBLR-7,CAMP_SAN_01,P08,1190,4,54,235,0,1,374,380,Atliq_Double_Bedsheet_set,3,0
b6233e,STMLR-2,CAMP_DIW_01,P01,172,1,175,222,5,0,315,321,Atliq_Masoor_Dal (1KG),1,1
4b411a,STVJD-0,CAMP_DIW_01,P15,3000,3,218,673,8,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
dd9914,STVSK-1,CAMP_DIW_01,P10,65,2,98,132,9,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
874377,STHYD-3,CAMP_DIW_01,P02,860,1,365,616,3,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
7.83E+87,STMDU-3,CAMP_DIW_01,P14,1020,4,31,108,4,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
6a1564,STMDU-3,CAMP_DIW_01,P15,3000,3,334,1022,4,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
ac0b82,STMYS-0,CAMP_DIW_01,P04,290,0,234,205,6,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
19d7b5,STMYS-1,CAMP_SAN_01,P03,200,4,382,1596,6,1,374,380,Atliq_Suflower_Oil (1L),1,2
9d7bd2,STCHE-5,CAMP_DIW_01,P03,156,0,413,375,1,0,315,321,Atliq_Suflower_Oil (1L),1,1
17edbc,STMYS-1,CAMP_DIW_01,P03,156,0,281,230,6,0,315,321,Atliq_Suflower_Oil (1L),1,1
38bf1b,STCHE-1,CAMP_SAN_01,P05,55,0,30,25,1,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
4cc388,STBLR-7,CAMP_SAN_01,P02,860,1,526,799,0,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
c115da,STCHE-2,CAMP_DIW_01,P13,350,4,84,293,1,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
1271,STCBE-2,CAMP_SAN_01,P13,350,4,121,500,2,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
3bf731,STVSK-3,CAMP_SAN_01,P04,370,4,265,673,9,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,0
07e4ea,STHYD-6,CAMP_SAN_01,P04,370,4,486,1890,3,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
a1ef43,STTRV-1,CAMP_SAN_01,P12,62,2,27,38,7,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
1cfaa8,STBLR-2,CAMP_SAN_01,P08,1190,4,43,166,0,1,374,380,Atliq_Double_Bedsheet_set,3,0
2eb400,STBLR-5,CAMP_SAN_01,P07,300,4,52,207,0,1,374,380,Atliq_Curtains,3,0
cd3392,STCHE-6,CAMP_SAN_01,P07,300,4,31,123,1,1,374,380,Atliq_Curtains,3,0
141d98,STCHE-4,CAMP_SAN_01,P03,200,4,387,1695,1,1,374,380,Atliq_Suflower_Oil (1L),1,2
e74698,STBLR-5,CAMP_DIW_01,P14,1020,4,43,144,0,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
512d92,STCHE-4,CAMP_DIW_01,P09,110,2,87,115,1,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
ce3c11,STHYD-4,CAMP_DIW_01,P14,1020,4,52,176,3,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
6.20E+94,STMYS-0,CAMP_SAN_01,P08,1190,4,48,129,6,1,374,380,Atliq_Double_Bedsheet_set,3,0
315542,STVJD-1,CAMP_SAN_01,P03,200,4,183,710,8,1,374,380,Atliq_Suflower_Oil (1L),1,0
42a404,STCBE-1,CAMP_SAN_01,P12,62,2,42,48,2,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
7a2a47,STBLR-7,CAMP_DIW_01,P07,300,4,64,254,0,0,315,321,Atliq_Curtains,3,1
ad9ba5,STHYD-5,CAMP_DIW_01,P01,172,1,337,485,3,0,315,321,Atliq_Masoor_Dal (1KG),1,1
3080c6,STVSK-4,CAMP_DIW_01,P14,1020,4,38,114,9,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
c11cad,STMYS-2,CAMP_SAN_01,P09,90,0,61,50,6,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
8a219d,STBLR-8,CAMP_DIW_01,P08,1190,4,64,218,0,0,315,321,Atliq_Double_Bedsheet_set,3,1
3ec68b,STBLR-1,CAMP_DIW_01,P09,110,2,73,95,0,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
0690d9,STHYD-3,CAMP_DIW_01,P15,3000,3,418,1082,3,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
c7f28c,STBLR-0,CAMP_SAN_01,P15,3000,3,144,374,0,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
94102d,STBLR-4,CAMP_SAN_01,P12,62,2,64,92,0,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
74657,STMLR-0,CAMP_DIW_01,P02,860,1,194,271,5,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
f46036,STVSK-4,CAMP_DIW_01,P13,350,4,61,178,9,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
c74866,STBLR-5,CAMP_DIW_01,P10,65,2,115,151,0,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
ab6327,STHYD-1,CAMP_SAN_01,P04,370,4,444,1123,3,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
41cb8f,STBLR-6,CAMP_DIW_01,P03,156,0,402,353,0,0,315,321,Atliq_Suflower_Oil (1L),1,1
9a13a5,STHYD-4,CAMP_DIW_01,P11,190,2,82,107,3,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
cac6b5,STCBE-4,CAMP_SAN_01,P11,190,2,28,39,2,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
2c0a90,STMDU-2,CAMP_SAN_01,P12,62,2,36,42,4,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
7a9ebd,STTRV-0,CAMP_DIW_01,P11,190,2,33,42,7,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
19352c,STBLR-4,CAMP_SAN_01,P02,860,1,501,701,0,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
415f7e,STVSK-2,CAMP_SAN_01,P07,300,4,24,93,9,1,374,380,Atliq_Curtains,3,0
5c7b20,STCBE-4,CAMP_DIW_01,P05,55,0,101,89,2,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
c6693c,STBLR-1,CAMP_SAN_01,P04,370,4,413,1102,0,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
0f750a,STBLR-0,CAMP_SAN_01,P02,860,1,451,613,0,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
d31554,STMDU-2,CAMP_DIW_01,P05,55,0,80,70,4,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
7151bb,STBLR-6,CAMP_DIW_01,P13,350,4,98,372,0,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
8f9cc5,STMLR-1,CAMP_DIW_01,P08,1190,4,29,100,5,0,315,321,Atliq_Double_Bedsheet_set,3,1
d81627,STCBE-2,CAMP_SAN_01,P04,370,4,355,1508,2,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
6e5da9,STVJD-0,CAMP_SAN_01,P11,190,2,25,35,8,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
6e412f,STBLR-7,CAMP_SAN_01,P06,415,0,34,28,0,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
b110d3,STCBE-3,CAMP_SAN_01,P06,415,0,18,14,2,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
c2ee4f,STVSK-3,CAMP_SAN_01,P13,350,4,58,148,9,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
e45c30,STMDU-1,CAMP_DIW_01,P06,415,0,70,63,4,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
353060,STBLR-7,CAMP_SAN_01,P11,190,2,45,73,0,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
461ad4,STTRV-1,CAMP_DIW_01,P09,110,2,42,55,7,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
cbf0ad,STCHE-6,CAMP_SAN_01,P03,200,4,358,1410,1,1,374,380,Atliq_Suflower_Oil (1L),1,2
207744,STBLR-0,CAMP_SAN_01,P12,62,2,52,75,0,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
ff02ae,STCBE-3,CAMP_DIW_01,P11,190,2,66,102,2,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
6cb844,STBLR-3,CAMP_SAN_01,P10,50,0,28,21,0,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
2b41a0,STBLR-3,CAMP_SAN_01,P02,860,1,450,634,0,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
a50d87,STCBE-3,CAMP_DIW_01,P10,65,2,82,122,2,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
18810a,STMYS-1,CAMP_DIW_01,P02,860,1,395,711,6,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
608271,STMDU-0,CAMP_SAN_01,P15,3000,3,122,342,4,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
edacb9,STCHE-3,CAMP_DIW_01,P10,65,2,119,154,1,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
ce95b1,STCHE-2,CAMP_DIW_01,P12,62,2,119,138,1,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
6ae240,STBLR-4,CAMP_SAN_01,P13,350,4,94,371,0,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
e2f6b2,STCHE-1,CAMP_DIW_01,P15,3000,3,316,859,1,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
6b0ee6,STMDU-1,CAMP_DIW_01,P07,300,4,47,157,4,0,315,321,Atliq_Curtains,3,1
0aefa5,STVSK-3,CAMP_SAN_01,P06,415,0,33,27,9,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
0f3f34,STCHE-1,CAMP_DIW_01,P06,415,0,99,87,1,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
ed7b12,STVSK-0,CAMP_SAN_01,P10,50,0,16,13,9,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
debbd7,STCBE-0,CAMP_SAN_01,P11,190,2,45,72,2,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
2b8abd,STCHE-2,CAMP_SAN_01,P14,1020,4,105,407,1,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
0da7fd,STVSK-0,CAMP_SAN_01,P02,860,1,408,632,9,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
d58c29,STVSK-2,CAMP_SAN_01,P08,1190,4,27,107,9,1,374,380,Atliq_Double_Bedsheet_set,3,0
861506,STCHE-6,CAMP_DIW_01,P03,156,0,334,260,1,0,315,321,Atliq_Suflower_Oil (1L),1,1
fd48ff,STCBE-0,CAMP_SAN_01,P04,370,4,367,1423,2,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
7912c8,STVSK-3,CAMP_SAN_01,P05,55,0,19,15,9,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
1768c2,STHYD-0,CAMP_DIW_01,P02,860,1,367,601,3,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
61089e,STHYD-5,CAMP_SAN_01,P04,370,4,412,1615,3,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
e5e244,STBLR-5,CAMP_DIW_01,P02,860,1,351,526,0,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
1f8bc3,STCBE-2,CAMP_DIW_01,P01,172,1,190,313,2,0,315,321,Atliq_Masoor_Dal (1KG),1,1
5.00E+300,STVJD-1,CAMP_DIW_01,P14,1020,4,24,80,8,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
e8d896,STCHE-1,CAMP_SAN_01,P10,50,0,40,33,1,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
2dd3f7,STHYD-4,CAMP_DIW_01,P03,156,0,341,327,3,0,315,321,Atliq_Suflower_Oil (1L),1,1
b7db9e,STHYD-4,CAMP_DIW_01,P05,55,0,106,101,3,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
13d333,STCHE-7,CAMP_SAN_01,P01,172,1,256,358,1,1,374,380,Atliq_Masoor_Dal (1KG),1,0
77435f,STBLR-3,CAMP_SAN_01,P01,172,1,277,387,0,1,374,380,Atliq_Masoor_Dal (1KG),1,0
3181a7,STCBE-1,CAMP_SAN_01,P11,190,2,28,31,2,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
3ea719,STBLR-7,CAMP_DIW_01,P02,860,1,336,577,0,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
3d8361,STMYS-1,CAMP_DIW_01,P08,1190,4,47,184,6,0,315,321,Atliq_Double_Bedsheet_set,3,1
0d853d,STHYD-4,CAMP_SAN_01,P02,860,1,594,819,3,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
4d9f1a,STCBE-1,CAMP_DIW_01,P09,110,2,59,69,2,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
ea384f,STBLR-7,CAMP_SAN_01,P10,50,0,40,33,0,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
9fcb92,STMDU-2,CAMP_DIW_01,P15,3000,3,315,976,4,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,2
b97eb0,STBLR-2,CAMP_SAN_01,P11,190,2,49,68,0,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
90110c,STHYD-0,CAMP_SAN_01,P04,370,4,412,1615,3,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
72eed8,STHYD-4,CAMP_DIW_01,P04,290,0,376,360,3,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
d552e3,STMDU-3,CAMP_SAN_01,P12,62,2,45,53,4,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
74399f,STMYS-3,CAMP_DIW_01,P13,350,4,73,282,6,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
f9b0ef,STVJD-0,CAMP_DIW_01,P05,55,0,56,54,8,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
b838cd,STTRV-1,CAMP_DIW_01,P01,172,1,147,214,7,0,315,321,Atliq_Masoor_Dal (1KG),1,1
191614,STMYS-3,CAMP_DIW_01,P10,65,2,103,109,6,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
15265d,STCHE-5,CAMP_SAN_01,P12,62,2,58,65,1,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
166989,STCBE-1,CAMP_SAN_01,P01,172,1,169,206,2,1,374,380,Atliq_Masoor_Dal (1KG),1,0
18f69b,STMLR-2,CAMP_DIW_01,P10,65,2,61,68,5,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
2cc7f0,STMDU-3,CAMP_SAN_01,P02,860,1,457,548,4,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
f65a1e,STVSK-4,CAMP_DIW_01,P04,290,0,255,196,9,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
bff226,STCBE-1,CAMP_DIW_01,P06,415,0,57,44,2,0,315,321,Atliq_Fusion_Container_Set_of_3,3,1
d0356d,STCHE-0,CAMP_DIW_01,P08,1190,4,45,152,1,0,315,321,Atliq_Double_Bedsheet_set,3,1
262ff3,STVSK-0,CAMP_DIW_01,P13,350,4,47,161,9,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
0953d7,STVSK-1,CAMP_SAN_01,P02,860,1,387,530,9,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
d2a08d,STCHE-5,CAMP_DIW_01,P10,65,2,141,157,1,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
d33904,STMYS-3,CAMP_DIW_01,P07,300,4,59,233,6,0,315,321,Atliq_Curtains,3,1
13fd74,STMDU-3,CAMP_DIW_01,P05,55,0,64,58,4,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
c3ae5a,STBLR-1,CAMP_SAN_01,P11,190,2,39,55,0,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
2384f8,STMYS-0,CAMP_DIW_01,P09,110,2,70,87,6,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
14f79d,STVSK-1,CAMP_DIW_01,P04,290,0,252,196,9,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
89bbca,STCBE-4,CAMP_DIW_01,P13,350,4,42,128,2,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
61f82c,STBLR-5,CAMP_DIW_01,P11,190,2,63,81,0,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
bcad3c,STMDU-0,CAMP_DIW_01,P01,172,1,201,305,4,0,315,321,Atliq_Masoor_Dal (1KG),1,1
2749b0,STCHE-5,CAMP_SAN_01,P11,190,2,34,39,1,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
9ce293,STMDU-1,CAMP_SAN_01,P03,200,4,255,1009,4,1,374,380,Atliq_Suflower_Oil (1L),1,2
