event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),city,campaign_name,start_date,end_date,product_name,category
07ee94,STCHE-4,CAMP_DIW_01,P03,156,25% OFF,369,332,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
4a34a6,STVSK-4,CAMP_SAN_01,P09,90,25% OFF,34,25,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
8ea7e8,STVJD-1,CAMP_SAN_01,P09,90,25% OFF,37,26,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
6ee8ab,STVSK-0,CAMP_SAN_01,P06,415,25% OFF,16,13,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
0d70f7,STVSK-2,CAMP_DIW_01,P01,172,33% OFF,210,367,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Masoor_Dal (1KG),Grocery & Staples
deea3e,STMLR-1,CAMP_SAN_01,P14,1020,BOGOF,51,198,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
699bac,STCHE-7,CAMP_SAN_01,P07,300,BOGOF,42,183,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
cc4a67,STTRV-0,CAMP_DIW_01,P03,156,25% OFF,187,181,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
b456c0,STBLR-3,CAMP_DIW_01,P06,415,25% OFF,91,72,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
d2dc77,STMLR-0,CAMP_DIW_01,P13,350,BOGOF,40,119,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
f78e86,STCHE-3,CAMP_DIW_01,P06,415,25% OFF,77,67,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
9d1009,STHYD-0,CAMP_DIW_01,P06,415,25% OFF,78,68,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
0179b3,STMLR-2,CAMP_SAN_01,P05,55,25% OFF,15,12,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
933cae,STCHE-3,CAMP_SAN_01,P06,415,25% OFF,28,23,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
7704c2,STBLR-7,CAMP_SAN_01,P04,370,BOGOF,382,1638,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
b55027,STCHE-6,CAMP_SAN_01,P10,50,25% OFF,31,22,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
0842b9,STCBE-1,CAMP_DIW_01,P04,290,25% OFF,227,172,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
1142fd,STVSK-3,CAMP_DIW_01,P05,55,25% OFF,71,63,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
35e1c7,STBLR-1,CAMP_DIW_01,P14,1020,BOGOF,54,169,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
80255e,STMDU-0,CAMP_DIW_01,P05,55,25% OFF,57,50,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
37cb87,STBLR-1,CAMP_SAN_01,P07,300,BOGOF,46,115,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
fd5855,STVSK-4,CAMP_SAN_01,P08,1190,BOGOF,25,64,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
0f714a,STVJD-1,CAMP_SAN_01,P06,415,25% OFF,16,11,Vijayawada,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
4ab3c2,STVSK-1,CAMP_DIW_01,P09,110,50% OFF,64,81,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
57d06d,STCBE-1,CAMP_SAN_01,P09,90,25% OFF,54,39,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
ad783e,STCHE-4,CAMP_SAN_01,P10,50,25% OFF,30,25,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
cf616b,STMYS-2,CAMP_DIW_01,P09,110,50% OFF,64,84,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
e5e0dc,STHYD-0,CAMP_SAN_01,P07,300,BOGOF,52,204,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
30bacd,STBLR-3,CAMP_DIW_01,P14,1020,BOGOF,42,143,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
68e849,STMLR-2,CAMP_DIW_01,P06,415,25% OFF,40,34,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
c3b647,STCHE-5,CAMP_SAN_01,P08,1190,BOGOF,64,256,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
5dfa52,STVSK-2,CAMP_DIW_01,P04,290,25% OFF,244,217,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
9d63a7,STHYD-6,CAMP_SAN_01,P08,1190,BOGOF,43,166,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
9fae1c,STHYD-2,CAMP_DIW_01,P15,3000,500 Cashback,400,1176,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
ae288b,STMYS-0,CAMP_DIW_01,P11,190,50% OFF,89,113,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
f940cf,STHYD-6,CAMP_DIW_01,P13,350,BOGOF,77,260,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
7cf0d8,STMDU-0,CAMP_SAN_01,P14,1020,BOGOF,79,349,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
a7c40d,STMLR-1,CAMP_DIW_01,P09,110,50% OFF,38,50,Mangalore,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
d4ccb5,STCBE-1,CAMP_DIW_01,P05,55,25% OFF,61,50,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
9953ec,STTRV-0,CAMP_SAN_01,P04,370,BOGOF,187,733,Trivandrum,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
fc9ab7,STCBE-1,CAMP_DIW_01,P08,1190,BOGOF,40,140,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
f32df2,STHYD-6,CAMP_DIW_01,P04,290,25% OFF,390,339,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
cf6323,STTRV-0,CAMP_DIW_01,P15,3000,500 Cashback,190,547,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
5372de,STCBE-3,CAMP_SAN_01,P10,50,25% OFF,28,22,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
24054f,STBLR-4,CAMP_DIW_01,P09,110,50% OFF,89,116,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
4f75fe,STMYS-2,CAMP_DIW_01,P08,1190,BOGOF,42,123,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Double_Bedsheet_set,Home Care
21a8a0,STBLR-4,CAMP_SAN_01,P01,172,33% OFF,286,394,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
800f42,STMDU-3,CAMP_SAN_01,P03,200,BOGOF,273,1097,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
cdb883,STMDU-0,CAMP_SAN_01,P12,62,50% OFF,46,66,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
9c2777,STCHE-6,CAMP_SAN_01,P02,860,33% OFF,463,629,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
a6cb9e,STVSK-2,CAMP_SAN_01,P05,55,25% OFF,15,12,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
f23d14,STHYD-1,CAMP_SAN_01,P05,55,25% OFF,25,21,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
ee68d9,STCHE-1,CAMP_SAN_01,P15,3000,500 Cashback,136,242,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
5e1671,STCHE-2,CAMP_SAN_01,P10,50,25% OFF,34,30,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
e411c6,STHYD-4,CAMP_DIW_01,P15,3000,500 Cashback,323,965,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
9ff4a9,STMDU-1,CAMP_DIW_01,P10,65,50% OFF,94,120,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
49706e,STMDU-3,CAMP_SAN_01,P15,3000,500 Cashback,120,274,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
7e28fb,STHYD-4,CAMP_DIW_01,P06,415,25% OFF,96,92,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
e4f1f3,STCBE-3,CAMP_SAN_01,P11,190,50% OFF,33,50,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
af2b25,STBLR-7,CAMP_DIW_01,P13,350,BOGOF,85,338,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
fe4bf5,STCHE-4,CAMP_DIW_01,P06,415,25% OFF,91,80,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
d91475,STMYS-0,CAMP_DIW_01,P07,300,BOGOF,61,189,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
09d857,STHYD-5,CAMP_DIW_01,P02,860,33% OFF,386,594,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
aa96fc,STCHE-4,CAMP_SAN_01,P04,370,BOGOF,379,1603,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
2c893f,STCHE-3,CAMP_DIW_01,P12,62,50% OFF,103,129,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
bac74e,STBLR-9,CAMP_SAN_01,P01,172,33% OFF,319,449,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
31c430,STHYD-1,CAMP_SAN_01,P01,172,33% OFF,312,393,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
432f1d,STBLR-4,CAMP_SAN_01,P05,55,25% OFF,19,15,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
6edb42,STBLR-8,CAMP_SAN_01,P10,50,25% OFF,36,26,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
115760,STMDU-2,CAMP_DIW_01,P07,300,BOGOF,43,147,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
acf9c2,STCHE-4,CAMP_SAN_01,P01,172,33% OFF,235,329,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
0c9f61,STBLR-7,CAMP_SAN_01,P03,200,BOGOF,433,1883,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
40baa1,STCBE-0,CAMP_SAN_01,P08,1190,BOGOF,42,167,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Double_Bedsheet_set,Home Care
ba7fb5,STCHE-0,CAMP_DIW_01,P05,55,25% OFF,119,107,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
555fcd,STVSK-3,CAMP_DIW_01,P13,350,BOGOF,57,178,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
c649ca,STMYS-1,CAMP_SAN_01,P02,860,33% OFF,595,886,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
578a67,STBLR-2,CAMP_DIW_01,P11,190,50% OFF,101,131,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
35701b,STVJD-0,CAMP_DIW_01,P04,290,25% OFF,192,188,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
77c2be,STBLR-8,CAMP_DIW_01,P06,415,25% OFF,78,62,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
8cd89f,STHYD-0,CAMP_SAN_01,P03,200,BOGOF,363,1408,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
21006,STVSK-2,CAMP_SAN_01,P03,200,BOGOF,192,754,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
1c3fb4,STMLR-1,CAMP_SAN_01,P02,860,33% OFF,237,327,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
0e96b4,STCBE-4,CAMP_SAN_01,P14,1020,BOGOF,93,234,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
3ea7d6,STMYS-0,CAMP_SAN_01,P15,3000,500 Cashback,105,173,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
fb508c,STBLR-9,CAMP_DIW_01,P15,3000,500 Cashback,358,1070,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
d671d3,STVSK-1,CAMP_DIW_01,P12,62,50% OFF,91,113,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
365da3,STCBE-1,CAMP_SAN_01,P06,415,25% OFF,21,15,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
33da9a,STHYD-5,CAMP_DIW_01,P14,1020,BOGOF,54,183,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
e391bc,STHYD-0,CAMP_DIW_01,P09,110,50% OFF,77,113,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
cd4812,STMDU-3,CAMP_DIW_01,P07,300,BOGOF,47,162,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
c4123e,STCHE-7,CAMP_DIW_01,P02,860,33% OFF,336,507,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
933f7e,STCHE-7,CAMP_DIW_01,P07,300,BOGOF,71,282,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
7c8fd1,STMYS-3,CAMP_DIW_01,P15,3000,500 Cashback,416,1472,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
4cd232,STVJD-0,CAMP_DIW_01,P14,1020,BOGOF,28,92,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
65a802,STMLR-1,CAMP_SAN_01,P05,55,25% OFF,13,10,Mangalore,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
ffdcb8,STHYD-6,CAMP_SAN_01,P02,860,33% OFF,454,644,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
496b80,STHYD-4,CAMP_SAN_01,P15,3000,500 Cashback,118,253,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
4001c4,STBLR-6,CAMP_SAN_01,P04,370,BOGOF,402,1652,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
84dbe3,STHYD-1,CAMP_SAN_01,P07,300,BOGOF,51,140,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
45c35a,STHYD-5,CAMP_SAN_01,P11,190,50% OFF,54,76,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
6d343d,STHYD-6,CAMP_DIW_01,P12,62,50% OFF,133,167,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
a672df,STMDU-1,CAMP_SAN_01,P12,62,50% OFF,36,49,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
ba0b3e,STBLR-7,CAMP_SAN_01,P07,300,BOGOF,40,165,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
5.23E+42,STCHE-5,CAMP_DIW_01,P15,3000,500 Cashback,388,1187,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
faeeb8,STHYD-2,CAMP_DIW_01,P09,110,50% OFF,80,107,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
3adeb2,STMYS-0,CAMP_SAN_01,P14,1020,BOGOF,84,219,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
a40872,STBLR-7,CAMP_DIW_01,P14,1020,BOGOF,47,189,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
35e3ec,STMDU-1,CAMP_SAN_01,P07,300,BOGOF,40,154,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Curtains,Home Care
8a7e7e,STMYS-0,CAMP_SAN_01,P03,200,BOGOF,333,869,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
b4867e,STCHE-6,CAMP_SAN_01,P11,190,50% OFF,57,79,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
cea0e2,STCHE-2,CAMP_DIW_01,P11,190,50% OFF,73,84,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
a6a18f,STHYD-6,CAMP_SAN_01,P06,415,25% OFF,34,27,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
1fcfc6,STVSK-0,CAMP_SAN_01,P11,190,50% OFF,31,46,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
5dda21,STCBE-0,CAMP_SAN_01,P14,1020,BOGOF,69,274,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
b5cd07,STVSK-3,CAMP_SAN_01,P01,172,33% OFF,222,275,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
1a1edd,STBLR-7,CAMP_DIW_01,P03,156,25% OFF,343,301,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
f682ec,STBLR-0,CAMP_SAN_01,P01,172,33% OFF,273,382,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
693708,STBLR-3,CAMP_SAN_01,P03,200,BOGOF,454,1788,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
349c73,STCHE-2,CAMP_DIW_01,P14,1020,BOGOF,57,189,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
50802a,STCHE-3,CAMP_DIW_01,P07,300,BOGOF,64,257,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Curtains,Home Care
e4b7e4,STHYD-6,CAMP_DIW_01,P09,110,50% OFF,78,102,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
5bfb5e,STCBE-4,CAMP_DIW_01,P10,65,50% OFF,57,72,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
6af3e0,STBLR-6,CAMP_SAN_01,P14,1020,BOGOF,103,444,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_waterproof_Immersion_Rod,Home Appliances
6b74c8,STBLR-5,CAMP_DIW_01,P15,3000,500 Cashback,379,1095,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
ec9948,STCBE-2,CAMP_DIW_01,P05,55,25% OFF,99,86,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Scrub_Sponge_For_Dishwash,Home Care
c24879,STCBE-1,CAMP_SAN_01,P04,370,BOGOF,370,1439,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
3c0536,STBLR-4,CAMP_SAN_01,P03,200,BOGOF,415,1622,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
19bc3b,STMDU-1,CAMP_DIW_01,P09,110,50% OFF,47,62,Madurai,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
691b63,STCHE-6,CAMP_DIW_01,P15,3000,500 Cashback,432,1291,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Home_Essential_8_Product_Combo,Combo1
3ace0f,STVSK-2,CAMP_DIW_01,P09,110,50% OFF,64,98,Visakhapatnam,Diwali,12-11-2023,18-11-2023,Atliq_Body_Milk_Nourishing_Lotion (120ML),Personal Care
8cee6d,STCBE-3,CAMP_DIW_01,P14,1020,BOGOF,22,73,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
1f03e5,STVJD-0,CAMP_DIW_01,P13,350,BOGOF,45,157,Vijayawada,Diwali,12-11-2023,18-11-2023,Atliq_High_Glo_15W_LED_Bulb,Home Appliances
d3227b,STMYS-2,CAMP_DIW_01,P04,290,25% OFF,343,312,Mysuru,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
731f58,STMYS-0,CAMP_SAN_01,P05,55,25% OFF,28,22,Mysuru,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
98e55f,STBLR-4,CAMP_DIW_01,P06,415,25% OFF,101,90,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Fusion_Container_Set_of_3,Home Care
dee3e9,STCBE-0,CAMP_SAN_01,P03,200,BOGOF,384,1509,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Suflower_Oil (1L),Grocery & Staples
3.59E+89,STBLR-3,CAMP_SAN_01,P06,415,25% OFF,22,16,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Fusion_Container_Set_of_3,Home Care
4c1375,STHYD-4,CAMP_DIW_01,P10,65,50% OFF,148,196,Hyderabad,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
480431,STVSK-2,CAMP_SAN_01,P04,370,BOGOF,408,1607,Visakhapatnam,Sankranti,10-01-2024,16-01-2024,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
6d153f,STHYD-5,CAMP_SAN_01,P15,3000,500 Cashback,122,272,Hyderabad,Sankranti,10-01-2024,16-01-2024,Atliq_Home_Essential_8_Product_Combo,Combo1
508621,STCBE-2,CAMP_SAN_01,P02,860,33% OFF,508,751,Coimbatore,Sankranti,10-01-2024,16-01-2024,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
1fc58f,STMDU-1,CAMP_SAN_01,P01,172,33% OFF,244,334,Madurai,Sankranti,10-01-2024,16-01-2024,Atliq_Masoor_Dal (1KG),Grocery & Staples
a25cbf,STCHE-2,CAMP_DIW_01,P04,290,25% OFF,295,289,Chennai,Diwali,12-11-2023,18-11-2023,Atliq_Farm_Chakki_Atta (1KG),Grocery & Staples
adf52a,STBLR-6,CAMP_DIW_01,P14,1020,BOGOF,47,179,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_waterproof_Immersion_Rod,Home Appliances
c9899d,STTRV-1,CAMP_DIW_01,P02,860,33% OFF,199,300,Trivandrum,Diwali,12-11-2023,18-11-2023,Atliq_Sonamasuri_Rice (10KG),Grocery & Staples
17195,STCHE-4,CAMP_SAN_01,P11,190,50% OFF,45,64,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Doodh_Kesar_Body_Lotion (200ML),Personal Care
e875c6,STCBE-2,CAMP_DIW_01,P03,156,25% OFF,225,195,Coimbatore,Diwali,12-11-2023,18-11-2023,Atliq_Suflower_Oil (1L),Grocery & Staples
69557f,STBLR-1,CAMP_DIW_01,P10,65,50% OFF,106,137,Bengaluru,Diwali,12-11-2023,18-11-2023,Atliq_Cream_Beauty_Bathing_Soap (125GM),Personal Care
65f85a,STBLR-7,CAMP_SAN_01,P12,62,50% OFF,58,92,Bengaluru,Sankranti,10-01-2024,16-01-2024,Atliq_Lime_Cool_Bathing_Bar (125GM),Personal Care
f45be0,STCHE-2,CAMP_SAN_01,P05,55,25% OFF,25,23,Chennai,Sankranti,10-01-2024,16-01-2024,Atliq_Scrub_Sponge_For_Dishwash,Home Care
